n_type,request_id,completion_time,total_processing_time
auction,1324,0:00:02.915604,0:00:02.912064
auction,1335,0:00:03.006461,0:00:03.005194
auction,1336,0:00:01.984043,0:00:01.982398
auction,1337,0:00:02.644968,0:00:02.643593
auction,1338,0:00:02.497301,0:00:02.160836
auction,1339,0:00:03.043988,0:00:02.700332
auction,1350,0:00:03.023876,0:00:02.701089
auction,1351,0:00:02.788308,0:00:02.736889
auction,1352,0:00:03.196204,0:00:02.490641
auction,1353,0:00:02.415734,0:00:02.010639
auction,1354,0:00:02.342755,0:00:01.951072
auction,1365,0:00:02.654267,0:00:02.311101
auction,1366,0:00:03.193721,0:00:02.852337
auction,1367,0:00:02.809814,0:00:02.461751
auction,1368,0:00:02.066476,0:00:02.057129
auction,1369,0:00:02.267670,0:00:01.920488
auction,1380,0:00:02.793839,0:00:02.792549
auction,1381,0:00:02.802428,0:00:02.797141
auction,1382,0:00:02.744796,0:00:02.730331
auction,1383,0:00:02.892244,0:00:02.885842
auction,1384,0:00:03.399168,0:00:03.030723
auction,1395,0:00:02.969356,0:00:02.611216
auction,1396,0:00:02.890055,0:00:02.550380
auction,1397,0:00:02.796129,0:00:02.795010
auction,1398,0:00:03.785638,0:00:03.120597
auction,1399,0:00:02.999589,0:00:02.643436
auction,1410,0:00:01.742515,0:00:01.741780
auction,1411,0:00:02.858026,0:00:02.856118
auction,1412,0:00:02.896121,0:00:02.551059
auction,1413,0:00:02.343394,0:00:02.341832
auction,1414,0:00:03.127219,0:00:02.790784
auction,1425,0:00:02.372425,0:00:02.370556
auction,1426,0:00:02.680988,0:00:02.341215
auction,1427,0:00:03.491680,0:00:03.120504
auction,1428,0:00:02.795305,0:00:02.791927
auction,1429,0:00:03.246426,0:00:02.910394
auction,1440,0:00:02.523615,0:00:02.522974
auction,1441,0:00:03.660147,0:00:05.970967
auction,1442,0:00:02.850926,0:00:02.850519
auction,1443,0:00:02.103653,0:00:02.102305
auction,1444,0:00:02.463467,0:00:02.462619
auction,1455,0:00:02.767393,0:00:02.765939
auction,1456,0:00:02.782603,0:00:02.430527
auction,1457,0:00:02.975239,0:00:02.972245
auction,1458,0:00:02.783721,0:00:02.430964
auction,1459,0:00:02.824490,0:00:02.821655
auction,1470,0:00:02.227951,0:00:02.227060
auction,1471,0:00:02.600741,0:00:02.220793
auction,1472,0:00:03.207773,0:00:05.701166
auction,1473,0:00:03.043456,0:00:02.700327
auction,1474,0:00:02.291848,0:00:02.290451
auction,1485,0:00:03.433420,0:00:03.060697
auction,1486,0:00:02.642032,0:00:02.641298
auction,1487,0:00:02.492477,0:00:02.491049
auction,1488,0:00:02.644666,0:00:02.643167
auction,1489,0:00:02.433661,0:00:02.431436
choice,5,0:00:02.326687,0:00:02.317974
choice,6,0:00:02.955890,0:00:02.947004
choice,7,0:00:02.852775,0:00:02.828945
choice,8,0:00:02.426755,0:00:02.409136
choice,9,0:00:02.769445,0:00:02.737190
choice,20,0:00:02.770606,0:00:02.768904
choice,21,0:00:02.650084,0:00:02.649201
choice,22,0:00:01.899910,0:00:01.899264
choice,23,0:00:02.737826,0:00:02.736089
choice,24,0:00:02.706927,0:00:02.705039
choice,35,0:00:02.853548,0:00:02.851574
choice,36,0:00:02.594851,0:00:02.552120
choice,37,0:00:02.647540,0:00:02.644142
choice,38,0:00:02.963170,0:00:02.942925
choice,39,0:00:02.254892,0:00:02.250507
choice,50,0:00:02.549749,0:00:02.463132
