n_type,request_id,completion_time,total_processing_time
auction,903,0:00:03.627873,0:00:03.180485
auction,904,0:00:02.986310,0:00:02.942787
auction,915,0:00:03.585020,0:00:03.570400
auction,916,0:00:02.920729,0:00:02.911473
auction,917,0:00:03.095545,0:00:02.730976
auction,918,0:00:02.867667,0:00:02.852429
auction,919,0:00:02.717423,0:00:02.701367
auction,930,0:00:02.672899,0:00:02.672220
auction,931,0:00:02.672189,0:00:02.671537
auction,932,0:00:02.671794,0:00:02.670928
auction,933,0:00:02.737485,0:00:02.735826
auction,934,0:00:03.065428,0:00:03.063914
auction,945,0:00:02.774501,0:00:02.430485
auction,946,0:00:02.103385,0:00:02.102105
auction,947,0:00:02.405967,0:00:02.405177
auction,948,0:00:02.223422,0:00:01.860736
auction,949,0:00:03.484760,0:00:03.483074
auction,960,0:00:02.971348,0:00:02.970597
auction,961,0:00:02.270311,0:00:02.269291
auction,962,0:00:03.304554,0:00:03.303106
auction,963,0:00:02.943152,0:00:02.941685
auction,964,0:00:02.676420,0:00:02.673374
auction,975,0:00:03.395446,0:00:03.394389
auction,976,0:00:02.947086,0:00:02.945002
auction,977,0:00:02.764937,0:00:02.762779
auction,978,0:00:03.097667,0:00:03.095405
auction,979,0:00:03.246173,0:00:03.244548
auction,990,0:00:02.734614,0:00:02.733525
auction,991,0:00:01.925064,0:00:01.923429
auction,992,0:00:02.644316,0:00:02.642501
auction,993,0:00:02.704380,0:00:02.701754
auction,994,0:00:03.391456,0:00:03.001254
auction,1005,0:00:02.734633,0:00:02.732814
auction,1006,0:00:02.582889,0:00:02.581046
auction,1007,0:00:03.008348,0:00:03.001981
auction,1008,0:00:02.764332,0:00:02.761576
auction,1009,0:00:02.674969,0:00:02.671046
auction,1020,0:00:02.442722,0:00:02.437273
auction,1021,0:00:02.510877,0:00:02.505155
auction,1022,0:00:02.626135,0:00:02.621521
auction,1023,0:00:03.456256,0:00:03.454480
auction,1024,0:00:03.215545,0:00:03.214183
auction,1035,0:00:01.809374,0:00:01.808452
auction,1036,0:00:03.038330,0:00:03.036964
auction,1037,0:00:02.137643,0:00:02.136379
auction,1038,0:00:02.616872,0:00:02.615133
auction,1039,0:00:02.376307,0:00:02.375065
auction,1050,0:00:03.426070,0:00:03.424122
auction,1051,0:00:03.303187,0:00:03.301157
auction,1052,0:00:02.735456,0:00:02.732577
auction,1053,0:00:02.502103,0:00:02.495735
auction,1054,0:00:02.853683,0:00:02.850802
auction,1065,0:00:03.392048,0:00:03.391030
auction,1066,0:00:03.572888,0:00:03.570337
auction,1067,0:00:02.409384,0:00:02.404887
auction,1068,0:00:03.458675,0:00:03.457009
auction,1069,0:00:03.217865,0:00:03.216512
auction,1080,0:00:03.275318,0:00:03.273386
auction,1081,0:00:03.031202,0:00:03.030438
