n_type,request_id,completion_time,total_processing_time
auction,766,0:00:02.913568,0:00:02.911652
auction,767,0:00:02.528930,0:00:02.528032
auction,768,0:00:03.110061,0:00:02.760999
auction,769,0:00:02.377816,0:00:02.371836
auction,780,0:00:02.944473,0:00:02.942924
auction,781,0:00:02.764023,0:00:02.762290
auction,782,0:00:03.024097,0:00:02.641430
auction,783,0:00:02.552098,0:00:02.550737
auction,784,0:00:02.375342,0:00:02.373220
auction,795,0:00:02.184720,0:00:01.801808
auction,796,0:00:02.138004,0:00:02.133787
auction,797,0:00:02.612287,0:00:02.610395
auction,798,0:00:02.867970,0:00:02.490379
auction,799,0:00:02.861776,0:00:02.852448
auction,810,0:00:03.366059,0:00:02.970642
auction,811,0:00:02.633746,0:00:02.190642
auction,812,0:00:02.321735,0:00:01.891700
auction,813,0:00:03.289876,0:00:02.580473
auction,814,0:00:02.880288,0:00:02.461856
auction,825,0:00:03.530128,0:00:03.060731
auction,826,0:00:02.980613,0:00:02.580829
auction,827,0:00:02.835697,0:00:02.821182
auction,828,0:00:02.861103,0:00:02.820910
auction,829,0:00:03.231713,0:00:02.851351
auction,840,0:00:02.881850,0:00:02.881107
auction,841,0:00:02.675064,0:00:02.674014
auction,842,0:00:03.517126,0:00:03.120642
auction,843,0:00:02.434539,0:00:02.433229
auction,844,0:00:02.694271,0:00:02.311112
auction,855,0:00:03.161792,0:00:02.761827
auction,856,0:00:01.899897,0:00:01.896692
auction,857,0:00:02.870569,0:00:02.491004
auction,858,0:00:03.125763,0:00:02.760342
auction,859,0:00:01.862171,0:00:01.861368
auction,870,0:00:02.522278,0:00:02.521096
auction,871,0:00:02.857821,0:00:02.855082
auction,872,0:00:02.645541,0:00:02.643682
auction,873,0:00:02.835286,0:00:02.831665
auction,874,0:00:01.953943,0:00:01.952816
auction,885,0:00:02.319834,0:00:02.311637
auction,886,0:00:02.946980,0:00:02.610707
auction,887,0:00:02.396653,0:00:02.010753
auction,888,0:00:02.627152,0:00:02.620595
auction,889,0:00:02.499774,0:00:02.100331
auction,900,0:00:01.922695,0:00:01.921910
auction,901,0:00:02.624312,0:00:02.580876
auction,902,0:00:02.194193,0:00:02.130554
auction,903,0:00:03.134359,0:00:02.700414
auction,904,0:00:02.606665,0:00:02.550363
auction,915,0:00:02.945670,0:00:02.944895
auction,916,0:00:03.175873,0:00:02.792383
auction,917,0:00:02.570080,0:00:02.191334
auction,918,0:00:02.272701,0:00:01.920361
auction,919,0:00:02.621181,0:00:02.610940
auction,930,0:00:02.036833,0:00:01.710921
auction,931,0:00:02.342223,0:00:02.341647
auction,932,0:00:01.861053,0:00:01.860472
auction,933,0:00:03.266438,0:00:02.880829
auction,934,0:00:02.854452,0:00:02.850685
auction,945,0:00:02.295996,0:00:01.920449
auction,946,0:00:02.681318,0:00:02.310695
auction,947,0:00:02.954052,0:00:02.947849
auction,948,0:00:02.496926,0:00:02.491095
auction,949,0:00:02.743836,0:00:02.734905
auction,960,0:00:03.127452,0:00:02.760896
auction,961,0:00:02.401812,0:00:02.400492
auction,962,0:00:01.864592,0:00:01.862261
auction,963,0:00:02.192214,0:00:02.191454
auction,964,0:00:02.615982,0:00:02.614011
auction,975,0:00:02.554965,0:00:02.550893
auction,976,0:00:02.613020,0:00:02.611293
auction,977,0:00:02.959386,0:00:02.611441
auction,978,0:00:02.733795,0:00:02.730529
auction,979,0:00:02.872319,0:00:02.460750
auction,990,0:00:02.694711,0:00:02.310793
auction,991,0:00:02.435422,0:00:02.430912
auction,992,0:00:02.283792,0:00:02.280536
auction,993,0:00:02.104399,0:00:02.103500
auction,994,0:00:03.352839,0:00:03.001235
auction,1005,0:00:03.399662,0:00:03.030406
auction,1006,0:00:03.004552,0:00:03.002901
auction,1007,0:00:02.711485,0:00:02.700320
auction,1008,0:00:03.053434,0:00:02.674767
auction,1009,0:00:02.764908,0:00:02.400497
auction,1020,0:00:02.761328,0:00:02.760646
auction,1021,0:00:02.702507,0:00:02.701005
auction,1022,0:00:03.420888,0:00:02.701412
auction,1023,0:00:02.495479,0:00:02.131603
auction,1024,0:00:03.001270,0:00:02.610546
auction,1035,0:00:02.019411,0:00:01.650278
auction,1036,0:00:02.387747,0:00:01.741261
auction,1037,0:00:03.024381,0:00:02.640767
auction,1038,0:00:02.735572,0:00:02.732666
auction,1039,0:00:02.493883,0:00:02.492209
auction,1050,0:00:02.108499,0:00:02.107794
auction,1051,0:00:03.791442,0:00:03.091267
auction,1052,0:00:03.246842,0:00:02.881702
auction,1053,0:00:02.797486,0:00:02.796624
auction,1054,0:00:02.680440,0:00:02.341500
auction,1065,0:00:03.524184,0:00:02.790634
auction,1066,0:00:02.764548,0:00:02.761710
auction,1067,0:00:03.853314,0:00:03.420888
auction,1068,0:00:02.318545,0:00:02.312137
auction,1069,0:00:02.435405,0:00:02.433402
auction,1080,0:00:02.541347,0:00:02.190938
auction,1081,0:00:02.798238,0:00:02.430912
auction,1082,0:00:02.584396,0:00:02.582058
auction,1083,0:00:03.302077,0:00:02.940833
auction,1084,0:00:03.291578,0:00:02.910411
auction,1095,0:00:02.732895,0:00:02.732022
auction,1096,0:00:02.794014,0:00:02.793359
auction,1097,0:00:02.905573,0:00:02.520774
auction,1098,0:00:02.827020,0:00:02.825980
auction,1099,0:00:03.321886,0:00:02.970546
auction,1110,0:00:02.494522,0:00:02.492667
auction,1111,0:00:03.137454,0:00:02.760494
auction,1112,0:00:01.598104,0:00:01.594855
auction,1113,0:00:03.920569,0:00:03.540675
auction,1114,0:00:02.019679,0:00:02.014297
auction,1125,0:00:03.017573,0:00:02.341778
auction,1126,0:00:02.343377,0:00:02.340645
auction,1127,0:00:02.715868,0:00:02.341140
auction,1128,0:00:02.377036,0:00:02.375900
auction,1129,0:00:02.793806,0:00:02.400727
auction,1140,0:00:02.568729,0:00:02.190444
auction,1141,0:00:02.579667,0:00:02.191614
auction,1142,0:00:02.679370,0:00:02.672149
auction,1143,0:00:03.579176,0:00:03.210601
auction,1144,0:00:02.848435,0:00:02.430494
auction,1155,0:00:02.981843,0:00:02.974276
auction,1156,0:00:02.822853,0:00:02.431322
auction,1157,0:00:02.471471,0:00:02.464042
auction,1158,0:00:03.362794,0:00:02.970872
auction,1159,0:00:02.591853,0:00:02.582637
auction,1170,0:00:02.644345,0:00:02.642656
