n_type,request_id,completion_time,total_processing_time
auction,1155,0:00:03.004059,0:00:03.001537
auction,1156,0:00:02.917790,0:00:02.911072
auction,1157,0:00:02.915725,0:00:02.911355
auction,1158,0:00:02.886110,0:00:02.881185
auction,1159,0:00:02.765646,0:00:02.761252
auction,1170,0:00:03.564263,0:00:02.880643
auction,1171,0:00:02.830323,0:00:02.822790
auction,1172,0:00:03.284058,0:00:02.940822
auction,1173,0:00:02.767316,0:00:02.760938
auction,1174,0:00:03.001697,0:00:03.000897
auction,1185,0:00:02.856813,0:00:02.192201
auction,1186,0:00:02.705102,0:00:02.703136
auction,1187,0:00:03.172574,0:00:02.791520
auction,1188,0:00:03.847801,0:00:03.150432
auction,1189,0:00:02.709845,0:00:02.341767
auction,1200,0:00:03.277175,0:00:02.940599
auction,1201,0:00:02.946634,0:00:02.944638
auction,1202,0:00:03.173757,0:00:02.820265
auction,1203,0:00:02.823242,0:00:02.821081
auction,1204,0:00:02.672074,0:00:02.670864
auction,1215,0:00:02.852740,0:00:02.851813
auction,1216,0:00:03.303380,0:00:02.940641
auction,1217,0:00:02.885739,0:00:02.880562
auction,1218,0:00:02.975050,0:00:02.972052
auction,1219,0:00:02.562505,0:00:02.555060
auction,1230,0:00:03.264634,0:00:02.820532
auction,1231,0:00:03.576402,0:00:03.150337
auction,1232,0:00:03.240094,0:00:02.821347
auction,1233,0:00:02.975969,0:00:02.972733
auction,1234,0:00:03.805876,0:00:02.790628
auction,1245,0:00:03.569706,0:00:03.180641
auction,1246,0:00:02.709741,0:00:02.707867
auction,1247,0:00:02.887537,0:00:02.886026
auction,1248,0:00:02.616021,0:00:02.614945
auction,1249,0:00:03.219653,0:00:02.550516
auction,1260,0:00:02.673677,0:00:02.672623
auction,1261,0:00:03.156829,0:00:02.821552
auction,1262,0:00:02.672923,0:00:02.671257
auction,1263,0:00:02.674185,0:00:02.672176
auction,1264,0:00:02.528296,0:00:02.526840
auction,1275,0:00:03.408327,0:00:03.000410
auction,1276,0:00:03.353919,0:00:03.000621
auction,1277,0:00:03.512702,0:00:03.090689
auction,1278,0:00:02.975792,0:00:02.972518
auction,1279,0:00:02.941545,0:00:02.940399
auction,1290,0:00:02.645226,0:00:02.644105
auction,1291,0:00:02.882233,0:00:02.881113
auction,1292,0:00:03.341310,0:00:03.000344
auction,1293,0:00:02.619955,0:00:02.617884
auction,1294,0:00:02.686353,0:00:02.671765
auction,1305,0:00:02.557251,0:00:02.553282
auction,1306,0:00:02.946941,0:00:02.580515
auction,1307,0:00:03.114884,0:00:02.730397
auction,1308,0:00:03.288566,0:00:02.940394
auction,1309,0:00:03.096648,0:00:02.700306
auction,1320,0:00:02.822546,0:00:02.821934
auction,1321,0:00:02.915575,0:00:02.914766
auction,1322,0:00:03.308306,0:00:02.940766
auction,1323,0:00:02.491969,0:00:02.490943
auction,1324,0:00:02.612388,0:00:02.610751
auction,1335,0:00:02.949387,0:00:02.947389
auction,1336,0:00:02.558386,0:00:02.556356
auction,1337,0:00:03.024941,0:00:02.671681
auction,1338,0:00:02.557966,0:00:02.555409
auction,1339,0:00:02.916048,0:00:02.913699
auction,1350,0:00:03.169211,0:00:02.852881
auction,1351,0:00:03.262773,0:00:02.520281
auction,1352,0:00:03.966447,0:00:02.880982
auction,1353,0:00:02.997360,0:00:02.943047
auction,1354,0:00:02.722584,0:00:02.678117
auction,1365,0:00:02.734564,0:00:02.731022
auction,1366,0:00:02.614755,0:00:02.610792
auction,1367,0:00:02.736377,0:00:02.734711
auction,1368,0:00:03.070054,0:00:02.370582
auction,1369,0:00:02.915646,0:00:02.911525
auction,1380,0:00:03.249701,0:00:02.851772
auction,1381,0:00:02.885679,0:00:02.884521
auction,1382,0:00:03.753260,0:00:03.030389
auction,1383,0:00:02.898148,0:00:02.521135
auction,1384,0:00:02.847640,0:00:02.463868
auction,1395,0:00:03.268308,0:00:02.910445
auction,1396,0:00:03.008374,0:00:03.000952
auction,1397,0:00:03.317778,0:00:02.940748
auction,1398,0:00:02.881991,0:00:02.520700
auction,1399,0:00:03.324390,0:00:02.970879
auction,1410,0:00:02.731770,0:00:02.730806
auction,1411,0:00:03.320663,0:00:02.971315
auction,1412,0:00:02.916616,0:00:02.911787
auction,1413,0:00:03.744587,0:00:03.060343
auction,1414,0:00:03.005485,0:00:03.002303
auction,1425,0:00:02.887015,0:00:02.880319
auction,1426,0:00:03.225344,0:00:02.880317
auction,1427,0:00:02.976851,0:00:02.971795
auction,1428,0:00:02.973581,0:00:02.971011
auction,1429,0:00:02.743377,0:00:02.740236
auction,1440,0:00:03.008453,0:00:03.006202
auction,1441,0:00:02.608446,0:00:02.223752
auction,1442,0:00:03.239079,0:00:02.852006
auction,1443,0:00:02.525081,0:00:02.521829
auction,1444,0:00:02.935868,0:00:02.550979
auction,1455,0:00:03.369264,0:00:05.882598
auction,1456,0:00:02.494959,0:00:02.490277
auction,1457,0:00:03.042831,0:00:02.670926
auction,1458,0:00:03.132337,0:00:02.763867
auction,1459,0:00:02.951507,0:00:02.943210
auction,1470,0:00:02.891633,0:00:02.890126
auction,1471,0:00:02.592503,0:00:02.591549
auction,1472,0:00:02.989052,0:00:02.987363
auction,1473,0:00:02.942807,0:00:02.941932
auction,1474,0:00:03.089748,0:00:02.730374
auction,1485,0:00:03.511068,0:00:03.120304
auction,1486,0:00:03.108000,0:00:02.760506
auction,1487,0:00:03.111986,0:00:02.764113
auction,1488,0:00:02.919743,0:00:02.913513
auction,1489,0:00:02.976342,0:00:02.970358
choice,5,0:00:02.316919,0:00:02.312782
choice,6,0:00:02.953834,0:00:02.949016
choice,7,0:00:02.832008,0:00:02.820311
choice,8,0:00:02.746257,0:00:02.732229
choice,9,0:00:03.032159,0:00:02.851220
choice,20,0:00:02.887372,0:00:02.881925
choice,21,0:00:02.836349,0:00:02.832262
choice,22,0:00:02.443827,0:00:02.441057
choice,23,0:00:02.876264,0:00:02.864111
choice,24,0:00:02.874870,0:00:02.867297
choice,35,0:00:02.947127,0:00:02.944838
choice,36,0:00:03.543691,0:00:03.390968
choice,37,0:00:02.827820,0:00:02.825779
choice,38,0:00:02.966636,0:00:02.881415
choice,39,0:00:02.647460,0:00:02.643189
choice,50,0:00:02.894055,0:00:02.880813
choice,51,0:00:02.646439,0:00:02.642420
choice,52,0:00:02.767763,0:00:02.763535
choice,53,0:00:02.680494,0:00:02.675392
choice,54,0:00:03.008043,0:00:03.001966
choice,65,0:00:02.558926,0:00:02.556851
choice,66,0:00:02.853307,0:00:02.850308
choice,67,0:00:02.885176,0:00:02.882399
choice,68,0:00:02.529617,0:00:02.524390
choice,69,0:00:02.918023,0:00:02.911249
choice,80,0:00:03.062201,0:00:02.940611
choice,81,0:00:03.011387,0:00:02.943519
choice,82,0:00:02.982626,0:00:02.971552
choice,83,0:00:02.978051,0:00:02.973352
choice,84,0:00:02.646165,0:00:02.640372
choice,95,0:00:02.858058,0:00:02.851588
choice,96,0:00:02.272472,0:00:02.250861
choice,97,0:00:02.465299,0:00:02.460561
choice,98,0:00:02.995358,0:00:02.970892
choice,99,0:00:02.651643,0:00:02.643280
choice,110,0:00:02.735263,0:00:02.730983
choice,111,0:00:03.041892,0:00:02.973358
choice,112,0:00:02.560658,0:00:02.550866
choice,113,0:00:02.434833,0:00:02.433296
choice,114,0:00:02.924074,0:00:02.910320
choice,125,0:00:02.918235,0:00:02.911353
choice,126,0:00:02.681136,0:00:02.672052
choice,127,0:00:02.703625,0:00:02.701400
choice,128,0:00:02.720070,0:00:02.711206
choice,129,0:00:02.859666,0:00:02.852931
choice,140,0:00:02.890209,0:00:02.885928
choice,141,0:00:02.679664,0:00:02.676504
choice,142,0:00:02.918639,0:00:02.910397
choice,143,0:00:02.892214,0:00:02.890663
choice,144,0:00:03.012872,0:00:03.005259
choice,155,0:00:02.974544,0:00:02.914269
choice,156,0:00:02.688933,0:00:02.674722
choice,157,0:00:02.804406,0:00:02.791059
choice,158,0:00:02.673782,0:00:02.670975
choice,159,0:00:02.772720,0:00:02.770210
choice,170,0:00:02.913739,0:00:02.855016
choice,171,0:00:02.919759,0:00:02.850558
choice,172,0:00:02.802930,0:00:02.790284
choice,173,0:00:02.736258,0:00:02.704120
choice,174,0:00:02.947365,0:00:02.940530
choice,185,0:00:02.762801,0:00:02.760341
choice,186,0:00:03.029396,0:00:02.911677
choice,187,0:00:02.854036,0:00:02.850685
choice,188,0:00:02.738356,0:00:02.736307
choice,189,0:00:02.749001,0:00:02.678501
choice,200,0:00:02.511604,0:00:02.496322
choice,201,0:00:02.977258,0:00:02.975376
choice,202,0:00:02.854978,0:00:02.851069
choice,203,0:00:02.739353,0:00:02.731129
choice,204,0:00:02.854359,0:00:02.853029
choice,215,0:00:02.943304,0:00:02.941451
choice,216,0:00:02.764362,0:00:02.760981
choice,217,0:00:02.704306,0:00:02.701439
choice,218,0:00:02.648552,0:00:02.644800
choice,219,0:00:02.923378,0:00:02.913031
choice,230,0:00:02.674961,0:00:02.672843
choice,231,0:00:02.622277,0:00:02.610895
choice,232,0:00:02.979042,0:00:02.970504
choice,233,0:00:02.767175,0:00:02.763849
choice,234,0:00:02.976660,0:00:02.971277
choice,245,0:00:02.832143,0:00:02.822447
choice,246,0:00:02.835883,0:00:02.821595
choice,247,0:00:02.435456,0:00:02.433343
choice,248,0:00:02.916580,0:00:02.913700
choice,249,0:00:02.976985,0:00:02.973856
choice,260,0:00:03.648081,0:00:03.571879
choice,261,0:00:02.686166,0:00:02.681904
choice,262,0:00:02.793562,0:00:02.791238
choice,263,0:00:02.666770,0:00:02.648330
choice,264,0:00:02.387899,0:00:02.373154
choice,275,0:00:02.142441,0:00:02.133763
choice,276,0:00:03.005592,0:00:03.001299
choice,277,0:00:02.791586,0:00:02.762126
choice,278,0:00:02.476220,0:00:02.464472
choice,279,0:00:02.603003,0:00:02.580610
choice,290,0:00:02.885753,0:00:02.883607
choice,291,0:00:02.949007,0:00:02.947754
choice,292,0:00:03.033717,0:00:03.001045
